GWI_ID,Date_time,Num_etape,DTW_1,DTW_2,Tape_error,Comments,original_timestamp_ms,timestamp_utc,timestamp_local
TN053_000735,2022-06-07 17:20:00.000,1_275959,28.12,28.12,-0.11,Captured later by Sri. Unknown E-Tape ,1654622400000,2022-06-07 17:20:00,2022-06-07 12:20:00 -0500
TN069_000494,2022-06-27 15:40:00.000,4_312885,8.33,8.33,0.0,Captured by  sri,1656344400000,2022-06-27 15:40:00,2022-06-27 10:40:00 -0500
TN069_000495,2022-06-27 16:45:00.000,4_312885,7.43,7.43,0.0,Meter#4.Captured by Sri,1656348300000,2022-06-27 16:45:00,2022-06-27 11:45:00 -0500
TN069_000495,2022-06-27 16:45:00.000,4_312885,7.43,7.43,0.0,Meter#4.Captured by Sri,1656348300000,2022-06-27 16:45:00,2022-06-27 11:45:00 -0500
TN069_000495,2022-06-27 16:45:00.000,4_312885,7.43,7.43,0.0,Meter#4.Captured by Sri,1656348300000,2022-06-27 16:45:00,2022-06-27 11:45:00 -0500
TN053_000735,2022-06-28 17:22:00.000,1_275959,27.81,27.81,-0.11,Unknown Etape. Captured later by Sri ,1656436920000,2022-06-28 17:22:00,2022-06-28 12:22:00 -0500
TN017_000004,2022-06-28 18:23:00.000,1_275959,37.59,37.59,-0.13,Captured by Sri ,1656440580000,2022-06-28 18:23:00,2022-06-28 13:23:00 -0500
TN017_000004,2022-06-28 18:30:00.000,1_275959,37.57,37.57,-0.13,Captured by Sri ,1656441000000,2022-06-28 18:30:00,2022-06-28 13:30:00 -0500
TN017_000004,2022-06-28 18:35:00.000,1_275959,37.56,37.56,-0.13,Captured by Sri ,1656441300000,2022-06-28 18:35:00,2022-06-28 13:35:00 -0500
TN017_000004,2022-06-28 18:40:00.000,1_275959,37.55,37.55,-0.13,Captured by Sri ,1656441600000,2022-06-28 18:40:00,2022-06-28 13:40:00 -0500
TN017_000003,2022-06-28 19:28:00.000,1_275959,69.32,69.32,-0.17,Captured later by Sri ,1656444480000,2022-06-28 19:28:00,2022-06-28 14:28:00 -0500
TN017_000003,2022-06-28 19:35:00.000,1_275959,69.32,69.32,-0.17,Captured later by Sri ,1656444900000,2022-06-28 19:35:00,2022-06-28 14:35:00 -0500
TN053_000735,2022-07-06 16:23:00.000,1_275959,28.13,28.13,-0.11,Unknown E Tape . Captured later by Sri ,1657124580000,2022-07-06 16:23:00,2022-07-06 11:23:00 -0500
TN053_000735,2022-07-06 17:14:00.000,1_275959,28.12,28.12,-0.11,Unknown e Tape. Captured by Sri ,1657127640000,2022-07-06 17:14:00,2022-07-06 12:14:00 -0500
TN053_000735,2022-07-06 17:16:00.000,1_275959,28.12,28.12,-0.11,Unknown E-Tape. Captured by Sri ,1657127760000,2022-07-06 17:16:00,2022-07-06 12:16:00 -0500
TN069_000495,2022-07-08 17:54:00.000,2_276277,7.76,7.76,-0.08,Meter#2. Captured by Sri,1657302840000,2022-07-08 17:54:00,2022-07-08 12:54:00 -0500
TN069_000494,2022-07-08 16:55:00.000,2_276277,9.06,9.06,-0.08,Captured by sri.,1657299300000,2022-07-08 16:55:00,2022-07-08 11:55:00 -0500
TN053_000735,2022-07-19 14:38:00.000,1_275959,27.96,27.96,0.0,Captured later by Sri. Unknown Etape ,1658241480000,2022-07-19 14:38:00,2022-07-19 09:38:00 -0500
TN053_000735,2022-07-19 16:20:00.000,1_275959,27.97,27.97,0.0,Unknown E-Tape.Captured by Sri ,1658247600000,2022-07-19 16:20:00,2022-07-19 11:20:00 -0500
TN069_000495,2022-07-20 14:28:00.000,4_312885,7.9,7.9,0.0,Meter#4.Captured by Sri,1658327280000,2022-07-20 14:28:00,2022-07-20 09:28:00 -0500
TN069_000494,2022-07-20 16:15:00.000,4_312885,9.43,9.43,0.0,Captured by sri. ,1658333700000,2022-07-20 16:15:00,2022-07-20 11:15:00 -0500
TN053_000735,2022-07-27 14:37:00.000,1_275959,28.44,28.44,-0.11,Unknown E-Tape. Captured by Sri ,1658932620000,2022-07-27 14:37:00,2022-07-27 09:37:00 -0500
TN053_000735,2022-07-27 14:48:00.000,1_275959,28.44,28.44,-0.11,Unknown E-Tape. Captured by Sri ,1658933280000,2022-07-27 14:48:00,2022-07-27 09:48:00 -0500
TN017_000004,2022-07-27 16:44:00.000,1_275959,43.23,43.23,-0.13,Captured by Sri ,1658940240000,2022-07-27 16:44:00,2022-07-27 11:44:00 -0500
TN017_000004,2022-07-27 16:54:00.000,1_275959,43.2,43.2,-0.13,Captured by Sri ,1658940840000,2022-07-27 16:54:00,2022-07-27 11:54:00 -0500
TN017_000003,2022-07-27 17:28:00.000,1_275959,69.46,69.46,-0.17,Captured later by Sri ,1658942880000,2022-07-27 17:28:00,2022-07-27 12:28:00 -0500
TN017_000003,2022-07-27 17:38:00.000,1_275959,69.48,69.48,-0.17,Captured later by Sri ,1658943480000,2022-07-27 17:38:00,2022-07-27 12:38:00 -0500
TN069_000495,2022-08-15 18:37:00.000,4_312885,7.64,7.64,0.0,Meter#4. Captured by Sri,1660588620000,2022-08-15 18:37:00,2022-08-15 13:37:00 -0500
TN069_000495,2022-08-15 18:46:00.000,4_312885,7.63,7.63,0.0,Meter#4.Captured by Sri,1660589160000,2022-08-15 18:46:00,2022-08-15 13:46:00 -0500
TN069_000494,2022-08-15 19:33:00.000,4_312885,7.76,7.76,0.0,Captured by sri. ,1660591980000,2022-08-15 19:33:00,2022-08-15 14:33:00 -0500
TN069_000494,2022-08-15 19:46:00.000,4_312885,7.66,7.66,0.0,Captured by Sri,1660592760000,2022-08-15 19:46:00,2022-08-15 14:46:00 -0500
TN053_000735,2022-08-31 16:23:00.000,1_275959,27.98,27.98,-0.11,Unknown E-Tape. Captured by Sri ,1661962980000,2022-08-31 16:23:00,2022-08-31 11:23:00 -0500
TN053_000735,2022-08-31 16:34:00.000,1_275959,27.98,27.98,-0.11,Unknown E-Tape. Captured by Sri ,1661963640000,2022-08-31 16:34:00,2022-08-31 11:34:00 -0500
TN017_000004,2022-08-31 17:44:00.000,1_275959,27.62,27.62,-0.11,Captured by Sri ,1661967840000,2022-08-31 17:44:00,2022-08-31 12:44:00 -0500
TN017_000004,2022-08-31 17:48:00.000,1_275959,27.61,27.61,-0.11,Captured by Sri ,1661968080000,2022-08-31 17:48:00,2022-08-31 12:48:00 -0500
TN017_000003,2022-08-31 18:28:00.000,1_275959,69.81,69.81,-0.17,Captured later by Sri ,1661970480000,2022-08-31 18:28:00,2022-08-31 13:28:00 -0500
TN017_000003,2022-08-31 18:33:00.000,1_275959,69.82,69.82,-0.17,Captured later by Sri ,1661970780000,2022-08-31 18:33:00,2022-08-31 13:33:00 -0500
TN069_000495,2022-09-22 16:53:00.000,2_276277,7.67,7.67,-0.08,Meter#2. Captured by Sri ,1663865580000,2022-09-22 16:53:00,2022-09-22 11:53:00 -0500
TN069_000495,2022-09-22 16:57:00.000,2_276277,7.67,7.67,-0.08,Meter#2. Captured by Sri ,1663865820000,2022-09-22 16:57:00,2022-09-22 11:57:00 -0500
TN069_000494,2022-09-22 17:48:00.000,2_276277,8.35,8.35,-0.08,Captured by Sri,1663868880000,2022-09-22 17:48:00,2022-09-22 12:48:00 -0500
TN069_000494,2022-09-22 17:57:00.000,2_276277,8.48,8.48,-0.08,Captured by  Sri,1663869420000,2022-09-22 17:57:00,2022-09-22 12:57:00 -0500
TN053_000735,2022-09-30 17:58:00.000,1_275959,28.18,28.18,-0.11,Unknown E-Tape. Captured by Sri ,1664560680000,2022-09-30 17:58:00,2022-09-30 12:58:00 -0500
TN053_000735,2022-09-30 18:12:00.000,1_275959,28.18,28.18,-0.11,Unknown E-Tape. Captured by Sri ,1664561520000,2022-09-30 18:12:00,2022-09-30 13:12:00 -0500
TN053_000735,2022-09-30 18:13:00.000,1_275959,28.18,28.18,-0.11,Unknown E-Tape. Captured by Sri ,1664561580000,2022-09-30 18:13:00,2022-09-30 13:13:00 -0500
TN017_000004,2022-09-30 19:12:00.000,1_275959,27.64,27.64,-0.11,Captured by Sri ,1664565120000,2022-09-30 19:12:00,2022-09-30 14:12:00 -0500
TN017_000004,2022-09-30 19:15:00.000,1_275959,27.64,27.64,-0.11,Captured later by Sri ,1664565300000,2022-09-30 19:15:00,2022-09-30 14:15:00 -0500
TN017_000004,2022-09-30 19:16:00.000,1_275959,27.64,27.64,-0.11,Captured by Sri ,1664565360000,2022-09-30 19:16:00,2022-09-30 14:16:00 -0500
TN017_000003,2022-09-30 19:48:00.000,1_275959,69.57,69.57,-0.17,Captured later by Sri ,1664567280000,2022-09-30 19:48:00,2022-09-30 14:48:00 -0500
TN017_000003,2022-09-30 19:55:00.000,1_275959,69.54,69.54,-0.17,Captured later by Sri ,1664567700000,2022-09-30 19:55:00,2022-09-30 14:55:00 -0500
TN017_000003,2022-09-30 19:56:00.000,1_275959,69.53,69.53,-0.17,Captured later by Sri ,1664567760000,2022-09-30 19:56:00,2022-09-30 14:56:00 -0500
TN069_000494,2022-10-24 15:44:00.000,4_312885,9.27,9.27,0.0,Captured by Sri ,1666626240000,2022-10-24 15:44:00,2022-10-24 10:44:00 -0500
TN069_000494,2022-10-24 15:45:00.000,4_312885,9.27,9.27,0.0,Captured by Sri ,1666626300000,2022-10-24 15:45:00,2022-10-24 10:45:00 -0500
TN069_000495,2022-10-24 16:34:00.000,4_312885,7.82,7.82,0.0,Meter#4. Captured by Sri ,1666629240000,2022-10-24 16:34:00,2022-10-24 11:34:00 -0500
TN069_000495,2022-10-24 16:35:00.000,4_312885,7.82,7.82,0.0,Meter#4. Captured by Sri ,1666629300000,2022-10-24 16:35:00,2022-10-24 11:35:00 -0500
TN017_000004,2022-10-26 16:46:00.000,1_275959,27.65,27.65,-0.11,Captured by Sri ,1666802760000,2022-10-26 16:46:00,2022-10-26 11:46:00 -0500
TN017_000003,2022-10-26 17:17:00.000,1_275959,69.94,69.94,-0.17,Captured later by Sri ,1666804620000,2022-10-26 17:17:00,2022-10-26 12:17:00 -0500
TN017_000003,2022-10-26 18:18:00.000,1_275959,69.94,69.94,-0.17,Captured later by Sri ,1666808280000,2022-10-26 18:18:00,2022-10-26 13:18:00 -0500
TN053_000735,2022-10-26 19:29:00.000,1_275959,28.29,28.29,-0.11,Unknown E-Tape. Captured by Sri ,1666812540000,2022-10-26 19:29:00,2022-10-26 14:29:00 -0500
TN053_000735,2022-10-26 19:30:00.000,1_275959,28.29,28.29,-0.11,Unknown E-Tape. Captured by Sri ,1666812600000,2022-10-26 19:30:00,2022-10-26 14:30:00 -0500
TN017_000004,2022-10-27 16:45:00.000,1_275959,27.65,27.65,-0.11,Captured later by Sri ,1666889100000,2022-10-27 16:45:00,2022-10-27 11:45:00 -0500
TN017_000003,2022-11-02 18:21:00.000,1_275959,70.29,70.29,-0.18,Captured later by Sri ,1667413260000,2022-11-02 18:21:00,2022-11-02 13:21:00 -0500
TN017_000004,2022-11-30 18:29:00.000,1_275959,27.72,27.72,-0.11,Captured by Sri ,1669832940000,2022-11-30 18:29:00,2022-11-30 12:29:00 -0600
TN017_000004,2022-11-30 18:30:00.000,1_275959,27.71,27.71,-0.11,Captured later by Sri ,1669833000000,2022-11-30 18:30:00,2022-11-30 12:30:00 -0600
TN017_000003,2022-11-30 19:21:00.000,1_275959,70.29,70.29,-0.18,Captured later by Sri ,1669836060000,2022-11-30 19:21:00,2022-11-30 13:21:00 -0600
TN017_000003,2022-11-30 19:22:00.000,1_275959,70.29,70.29,-0.18,Captured later by Sri ,1669836120000,2022-11-30 19:22:00,2022-11-30 13:22:00 -0600
TN053_000735,2022-11-30 21:25:00.000,1_275959,28.2,28.2,-0.11,Unknown E-Tape. Captured by Sri ,1669843500000,2022-11-30 21:25:00,2022-11-30 15:25:00 -0600
TN053_000735,2022-11-30 21:26:00.000,1_275959,28.19,28.19,-0.11,Unknown E-Tape.captured by Sri ,1669843560000,2022-11-30 21:26:00,2022-11-30 15:26:00 -0600
TN069_000494,2022-12-12 17:57:00.000,2_276277,5.88,5.88,-0.08,Captured by Sri ,1670867820000,2022-12-12 17:57:00,2022-12-12 11:57:00 -0600
TN069_000494,2022-12-12 17:58:00.000,2_276277,5.88,5.88,-0.08,Captured by Sri ,1670867880000,2022-12-12 17:58:00,2022-12-12 11:58:00 -0600
TN069_000495,2022-12-12 18:42:00.000,2_276277,6.61,6.61,-0.08,Meter#2. Captured by Sri ,1670870520000,2022-12-12 18:42:00,2022-12-12 12:42:00 -0600
TN069_000495,2022-12-12 18:43:00.000,2_276277,6.61,6.61,-0.08,Meter#2.Captured by Sri,1670870580000,2022-12-12 18:43:00,2022-12-12 12:43:00 -0600
TN069_000495,2023-01-26 21:17:00.000,2_276277,6.58,6.58,-0.08,Meter#2. Captured by Sri,1674767820000,2023-01-26 21:17:00,2023-01-26 15:17:00 -0600
TN069_000495,2023-01-26 21:18:00.000,2_276277,6.58,6.58,-0.08,Meter#2. Captured by Sri. ,1674767880000,2023-01-26 21:18:00,2023-01-26 15:18:00 -0600
TN069_000494,2023-01-26 22:09:00.000,2_276277,6.07,6.07,-0.08,Captured by Sri ,1674770940000,2023-01-26 22:09:00,2023-01-26 16:09:00 -0600
TN017_000004,2023-01-27 17:45:00.000,1_275959,27.25,27.25,-0.11,Captured by Sri,1674841500000,2023-01-27 17:45:00,2023-01-27 11:45:00 -0600
TN017_000004,2023-01-27 17:46:00.000,1_275959,27.25,27.25,-0.11,Captured by Sri ,1674841560000,2023-01-27 17:46:00,2023-01-27 11:46:00 -0600
TN017_000003,2023-01-27 18:33:00.000,1_275959,70.26,70.26,-0.18,Captured later by Sri ,1674844380000,2023-01-27 18:33:00,2023-01-27 12:33:00 -0600
TN017_000003,2023-01-27 18:34:00.000,1_275959,70.26,70.26,-0.18,Captured later by Sri ,1674844440000,2023-01-27 18:34:00,2023-01-27 12:34:00 -0600
TN053_000735,2023-01-27 19:30:00.000,1_275959,27.43,27.43,-0.11,Unknown E-Tape. Captured by Sri ,1674847800000,2023-01-27 19:30:00,2023-01-27 13:30:00 -0600
TN053_000735,2023-01-27 19:31:00.000,1_275959,27.43,27.43,-0.11,Unknown E-Tape. Captured by Sri ,1674847860000,2023-01-27 19:31:00,2023-01-27 13:31:00 -0600
TN017_000004,2023-02-03 18:55:00.000,1_275959,27.23,27.23,-0.11,Captured by Sri ,1675450500000,2023-02-03 18:55:00,2023-02-03 12:55:00 -0600
TN017_000004,2023-02-03 18:56:00.000,1_275959,27.23,27.23,-0.11,Captured later by Sri ,1675450560000,2023-02-03 18:56:00,2023-02-03 12:56:00 -0600
TN017_000004,2023-02-22 17:00:00.000,1_275959,27.07,27.07,-0.11,Captured by Sri ,1677085200000,2023-02-22 17:00:00,2023-02-22 11:00:00 -0600
TN017_000004,2023-02-22 17:01:00.000,1_275959,27.08,27.08,-0.11,Captured by Sri ,1677085260000,2023-02-22 17:01:00,2023-02-22 11:01:00 -0600
TN017_000003,2023-02-22 17:37:00.000,1_275959,70.06,70.06,-0.18,Captured later by Sri ,1677087420000,2023-02-22 17:37:00,2023-02-22 11:37:00 -0600
TN053_000735,2023-02-22 18:13:00.000,1_275959,27.16,27.16,-0.11,Unknown E-Tape. Captured by Sri ,1677089580000,2023-02-22 18:13:00,2023-02-22 12:13:00 -0600
TN053_000735,2023-02-22 18:14:00.000,1_275959,27.17,27.17,-0.11,Unknown E-Tape.captured by Sri ,1677089640000,2023-02-22 18:14:00,2023-02-22 12:14:00 -0600
TN017_000003,2023-02-23 17:38:00.000,1_275959,70.06,70.06,-0.18,Captured later by Sri ,1677173880000,2023-02-23 17:38:00,2023-02-23 11:38:00 -0600
TN053_000735,2023-03-27 16:58:00.000,1_275959,26.63,26.63,-0.11,Unknown E-Tape. Captured by Sri ,1679936280000,2023-03-27 16:58:00,2023-03-27 11:58:00 -0500
TN053_000735,2023-03-27 16:59:00.000,1_275959,26.63,26.63,-0.11,Unknown E-Tape. Captured by Sri ,1679936340000,2023-03-27 16:59:00,2023-03-27 11:59:00 -0500
TN017_000004,2023-03-27 17:56:00.000,1_275959,26.97,26.97,-0.11,Captured later by Sri ,1679939760000,2023-03-27 17:56:00,2023-03-27 12:56:00 -0500
TN017_000004,2023-03-27 17:57:00.000,1_275959,26.98,26.98,-0.11,Captured by Sri ,1679939820000,2023-03-27 17:57:00,2023-03-27 12:57:00 -0500
TN017_000003,2023-03-27 18:41:00.000,1_275959,70.48,70.48,-0.18,Captured later by Sri ,1679942460000,2023-03-27 18:41:00,2023-03-27 13:41:00 -0500
TN017_000003,2023-03-27 18:42:00.000,1_275959,70.48,70.48,-0.18,Captured later by Sri ,1679942520000,2023-03-27 18:42:00,2023-03-27 13:42:00 -0500
TN017_000003,2023-03-27 18:45:00.000,1_275959,70.48,70.48,-0.18,Captured later by Sri,1679942700000,2023-03-27 18:45:00,2023-03-27 13:45:00 -0500
TN017_000003,2023-03-27 18:46:00.000,1_275959,70.48,70.48,-0.18,Captured later by Sri ,1679942760000,2023-03-27 18:46:00,2023-03-27 13:46:00 -0500
TN069_000495,2023-03-28 16:40:00.000,2_276277,6.81,6.81,-0.08,Meter#2. Captured by Sri.,1680021600000,2023-03-28 16:40:00,2023-03-28 11:40:00 -0500
TN069_000495,2023-03-28 16:41:00.000,2_276277,6.81,6.81,-0.08,Meter#2. Captured by Sri. ,1680021660000,2023-03-28 16:41:00,2023-03-28 11:41:00 -0500
TN069_000494,2023-03-28 17:21:00.000,2_276277,6.49,6.49,-0.08,Captured by Sri ,1680024060000,2023-03-28 17:21:00,2023-03-28 12:21:00 -0500
TN069_000494,2023-03-28 17:22:00.000,2_276277,6.49,6.49,-0.08,Captured by Sri ,1680024120000,2023-03-28 17:22:00,2023-03-28 12:22:00 -0500
TN053_000735,2023-04-19 17:02:00.000,1_275959,27.5,27.5,-0.11,Unknown E-Tape. Captured by Sri ,1681923720000,2023-04-19 17:02:00,2023-04-19 12:02:00 -0500
TN053_000735,2023-04-19 17:03:00.000,1_275959,27.5,27.5,-0.11,Unknown E-Tape. Captured by Sri ,1681923780000,2023-04-19 17:03:00,2023-04-19 12:03:00 -0500
TN017_000004,2023-04-19 18:57:00.000,1_275959,27.19,27.19,-0.11,Captured by Sri ,1681930620000,2023-04-19 18:57:00,2023-04-19 13:57:00 -0500
TN017_000004,2023-04-19 18:58:00.000,1_275959,27.19,27.19,-0.11,Captured by Sri ,1681930680000,2023-04-19 18:58:00,2023-04-19 13:58:00 -0500
TN017_000003,2023-04-19 19:27:00.000,1_275959,70.42,70.42,-0.18,Transducer in. Captured later by Sri ,1681932420000,2023-04-19 19:27:00,2023-04-19 14:27:00 -0500
TN017_000003,2023-04-19 19:29:00.000,1_275959,70.44,70.44,-0.18,Transducer out. Captured later by Sri ,1681932540000,2023-04-19 19:29:00,2023-04-19 14:29:00 -0500
TN017_000003,2023-04-19 19:30:00.000,1_275959,70.44,70.44,-0.18,Captured later by Sri ,1681932600000,2023-04-19 19:30:00,2023-04-19 14:30:00 -0500
TN069_000494,2023-05-17 18:20:00.000,4_312885,6.34,6.34,0.0,Captured by Sri ,1684347600000,2023-05-17 18:20:00,2023-05-17 13:20:00 -0500
TN069_000494,2023-05-17 18:21:00.000,4_312885,6.35,6.34,0.0,Captured by sri,1684347660000,2023-05-17 18:21:00,2023-05-17 13:21:00 -0500
TN069_000495,2023-05-17 19:03:00.000,4_312885,6.8,6.8,0.0,Meter#4. Captured by Sri. ,1684350180000,2023-05-17 19:03:00,2023-05-17 14:03:00 -0500
TN069_000495,2023-05-17 19:05:00.000,4_312885,6.82,6.82,0.0,Meter#4. Captured by Sri. ,1684350300000,2023-05-17 19:05:00,2023-05-17 14:05:00 -0500
TN069_000495,2023-05-17 19:06:00.000,4_312885,6.81,6.81,0.0,Meter#4. Captured by Sri. ,1684350360000,2023-05-17 19:06:00,2023-05-17 14:06:00 -0500
TN017_000004,2023-05-31 16:49:00.000,1_275959,27.43,27.43,-0.11,Captured by Sri ,1685551740000,2023-05-31 16:49:00,2023-05-31 11:49:00 -0500
TN017_000004,2023-05-31 16:50:00.000,1_275959,27.43,27.43,-0.11,Captured by Sri ,1685551800000,2023-05-31 16:50:00,2023-05-31 11:50:00 -0500
TN017_000003,2023-05-31 17:41:00.000,1_275959,70.46,70.46,-0.18,Captured later by Sri ,1685554860000,2023-05-31 17:41:00,2023-05-31 12:41:00 -0500
TN017_000003,2023-05-31 17:42:00.000,1_275959,70.46,70.46,-0.18,Captured later by Sri ,1685554920000,2023-05-31 17:42:00,2023-05-31 12:42:00 -0500
TN053_000735,2023-05-31 18:35:00.000,1_275959,27.58,27.58,-0.11,Unknown E-Tape. Captured by Sri ,1685558100000,2023-05-31 18:35:00,2023-05-31 13:35:00 -0500
TN053_000735,2023-05-31 18:36:00.000,1_275959,27.58,27.58,-0.11,Unknown E-Tape. Captured by Sri ,1685558160000,2023-05-31 18:36:00,2023-05-31 13:36:00 -0500
TN069_000495,2023-06-13 16:18:00.000,3_278285,7.4,7.4,-0.01,Meter#3. Captured by Sri. ,1686673080000,2023-06-13 16:18:00,2023-06-13 11:18:00 -0500
TN069_000495,2023-06-13 16:19:00.000,3_278285,7.38,7.38,-0.01,Meter#3. Captured by Sri ,1686673140000,2023-06-13 16:19:00,2023-06-13 11:19:00 -0500
TN069_000494,2023-06-13 21:05:00.000,3_278285,8.23,8.23,-0.01,Captured by Sri ,1686690300000,2023-06-13 21:05:00,2023-06-13 16:05:00 -0500
TN069_000494,2023-06-13 21:06:00.000,3_278285,8.22,8.22,-0.01,Captured by Sri ,1686690360000,2023-06-13 21:06:00,2023-06-13 16:06:00 -0500
TN053_000735,2023-06-28 15:05:00.000,1_275959,28.08,28.08,-0.11,Unknown E-Tape. Captured by Sri ,1687964700000,2023-06-28 15:05:00,2023-06-28 10:05:00 -0500
TN017_000004,2023-06-28 16:35:00.000,1_275959,27.65,27.65,-0.11,Captured by Sri ,1687970100000,2023-06-28 16:35:00,2023-06-28 11:35:00 -0500
TN017_000003,2023-06-28 17:23:00.000,1_275959,70.54,70.54,-0.18,Captured later by Sri ,1687972980000,2023-06-28 17:23:00,2023-06-28 12:23:00 -0500
TN017_000003,2023-06-28 17:24:00.000,1_275959,70.54,70.54,-0.18,Captured later by Sri. ,1687973040000,2023-06-28 17:24:00,2023-06-28 12:24:00 -0500
TN053_000735,2023-06-29 15:04:00.000,1_275959,28.08,28.08,-0.11,Unknown E-Tape. Captured by Sri ,1688051040000,2023-06-29 15:04:00,2023-06-29 10:04:00 -0500
TN017_000004,2023-06-29 16:34:00.000,1_275959,27.65,27.65,-0.11,Captured by Sri ,1688056440000,2023-06-29 16:34:00,2023-06-29 11:34:00 -0500
TN053_000735,2023-07-31 15:43:00.000,1_275959,28.82,28.82,-0.11,Unknown E-Tape. Captured by Sri ,1690818180000,2023-07-31 15:43:00,2023-07-31 10:43:00 -0500
TN053_000735,2023-07-31 15:44:00.000,1_275959,28.82,28.82,-0.11,Unknown E-Tape. Captured by Sri ,1690818240000,2023-07-31 15:44:00,2023-07-31 10:44:00 -0500
TN017_000004,2023-07-31 16:58:00.000,1_275959,27.84,27.84,-0.11,Captured by Sri ,1690822680000,2023-07-31 16:58:00,2023-07-31 11:58:00 -0500
TN017_000004,2023-07-31 16:59:00.000,1_275959,27.84,27.84,-0.11,Captured by Sri ,1690822740000,2023-07-31 16:59:00,2023-07-31 11:59:00 -0500
TN017_000003,2023-07-31 18:12:00.000,1_275959,70.69,70.69,-0.18,Captured later by Sri ,1690827120000,2023-07-31 18:12:00,2023-07-31 13:12:00 -0500
TN017_000003,2023-07-31 18:13:00.000,1_275959,70.69,70.69,-0.18,Captured later by Sri ,1690827180000,2023-07-31 18:13:00,2023-07-31 13:13:00 -0500
TN069_000495,2023-08-01 16:22:00.000,2_276277,7.47,7.47,-0.08,Meter#2. Captured by Sri. ,1690906920000,2023-08-01 16:22:00,2023-08-01 11:22:00 -0500
TN069_000495,2023-08-01 16:23:00.000,2_276277,7.47,7.47,-0.08,Meter#2. Captured by Sri. ,1690906980000,2023-08-01 16:23:00,2023-08-01 11:23:00 -0500
TN069_000494,2023-08-01 17:49:00.000,2_276277,6.17,6.17,-0.08,Captured by Sri ,1690912140000,2023-08-01 17:49:00,2023-08-01 12:49:00 -0500
TN069_000494,2023-08-01 17:50:00.000,2_276277,6.16,6.16,-0.08,Captured by Sri ,1690912200000,2023-08-01 17:50:00,2023-08-01 12:50:00 -0500
TN069_000494,2023-08-01 17:51:00.000,2_276277,6.15,6.15,-0.08,Captured by Sri ,1690912260000,2023-08-01 17:51:00,2023-08-01 12:51:00 -0500
TN069_000494,2023-08-01 17:52:00.000,2_276277,6.15,6.15,-0.08,Captured by Sri,1690912320000,2023-08-01 17:52:00,2023-08-01 12:52:00 -0500
TN053_000735,2023-08-30 16:34:00.000,1_275959,27.95,27.95,-0.11,Unknown E-Tape. Captured by Sri ,1693413240000,2023-08-30 16:34:00,2023-08-30 11:34:00 -0500
TN053_000735,2023-08-30 16:35:00.000,1_275959,27.95,27.95,-0.11,Unknown E-Tape. Captured by Sri ,1693413300000,2023-08-30 16:35:00,2023-08-30 11:35:00 -0500
TN017_000004,2023-08-30 17:55:00.000,1_275959,30.95,30.95,-0.12,Captured by Sri ,1693418100000,2023-08-30 17:55:00,2023-08-30 12:55:00 -0500
TN017_000004,2023-08-30 17:56:00.000,1_275959,30.95,30.95,-0.12,Captured by Sri ,1693418160000,2023-08-30 17:56:00,2023-08-30 12:56:00 -0500
TN017_000003,2023-08-30 18:58:00.000,1_275959,70.71,70.71,-0.18,Captured later by Sri ,1693421880000,2023-08-30 18:58:00,2023-08-30 13:58:00 -0500
TN017_000003,2023-08-30 18:59:00.000,1_275959,70.72,70.72,-0.18,Captured later by Sri ,1693421940000,2023-08-30 18:59:00,2023-08-30 13:59:00 -0500
TN069_000495,2023-09-08 18:09:00.000,2_276277,7.82,7.82,-0.08,Meter#2. Captured by Sri ,1694196540000,2023-09-08 18:09:00,2023-09-08 13:09:00 -0500
TN069_000495,2023-09-08 18:10:00.000,2_276277,7.822,7.82,-0.08,Meter#2. Captured by Sri. ,1694196600000,2023-09-08 18:10:00,2023-09-08 13:10:00 -0500
TN069_000494,2023-09-08 20:19:00.000,2_276277,6.82,6.82,-0.08,Captured by Sri ,1694204340000,2023-09-08 20:19:00,2023-09-08 15:19:00 -0500
TN069_000494,2023-09-08 20:20:00.000,2_276277,6.82,6.82,-0.08,Captured by Sri ,1694204400000,2023-09-08 20:20:00,2023-09-08 15:20:00 -0500
TN053_000735,2023-10-02 17:31:00.000,1_275959,28.43,28.43,-0.11,Unknown E-Tape. Captured by Sri ,1696267860000,2023-10-02 17:31:00,2023-10-02 12:31:00 -0500
TN053_000735,2023-10-02 17:32:00.000,1_275959,28.43,28.43,-0.11,Unknown E-Tape. Captured by Sri ,1696267920000,2023-10-02 17:32:00,2023-10-02 12:32:00 -0500
TN017_000004,2023-10-02 18:20:00.000,1_275959,28.3,28.3,-0.11,Captured later by Sri ,1696270800000,2023-10-02 18:20:00,2023-10-02 13:20:00 -0500
TN017_000004,2023-10-02 18:21:00.000,1_275959,28.3,28.3,-0.11,Captured by Sri ,1696270860000,2023-10-02 18:21:00,2023-10-02 13:21:00 -0500
TN017_000003,2023-10-02 18:58:00.000,1_275959,70.97,70.97,-0.18,Captured later by Sri ,1696273080000,2023-10-02 18:58:00,2023-10-02 13:58:00 -0500
TN017_000003,2023-10-02 18:59:00.000,1_275959,70.97,70.97,-0.18,Captured later by sri,1696273140000,2023-10-02 18:59:00,2023-10-02 13:59:00 -0500
TN069_000494,2023-10-04 06:48:00.000,2_276277,7.1,7.1,-0.08,Captured by Sri ,1696402080000,2023-10-04 06:48:00,2023-10-04 01:48:00 -0500
